amount,transaction_frequency,transaction_hour,location_mismatch,device_change,account_age_days,previous_transaction_count,failed_transaction_count,international_transaction,unusual_transaction,is_fraud
16432.22,9,3,0,0,156,8,0,0,0,0
6322.88,2,3,1,1,474,26,0,0,0,0
7124.18,7,16,0,0,342,18,0,0,0,0
1169.44,4,9,0,1,325,19,0,0,0,0
11356.24,4,10,0,0,502,28,0,0,0,0
3181.37,8,20,0,1,92,4,0,0,0,0
10541.68,7,22,0,0,213,8,0,0,0,0
1970.08,7,21,0,0,434,19,1,0,0,0
5308.42,6,18,0,0,144,8,0,0,0,0
6323.34,7,23,0,0,186,10,1,0,0,0
3812.22,5,17,0,0,590,35,1,0,0,0
6664.47,5,21,0,0,119,9,0,0,0,0
3407.05,5,12,0,0,677,41,0,0,1,0
2323.76,5,1,0,0,510,22,0,0,0,0
22147.58,7,19,0,0,544,29,0,0,0,0
12694.87,7,22,0,1,133,5,2,0,0,0
2077.95,6,7,1,0,695,33,1,0,0,0
7851.38,8,10,0,0,388,20,0,0,0,0
2116.08,3,13,0,0,968,53,0,0,1,0
1360.1,4,15,0,0,518,27,0,0,0,0
12504.07,5,16,0,0,322,23,2,1,0,0
809.08,5,9,0,0,99,3,1,0,1,0
11235.75,5,20,0,0,446,20,0,0,1,0
3453.96,5,19,0,0,637,27,0,1,0,0
3599.15,4,22,0,0,584,28,1,0,0,0
6699.25,3,13,0,0,151,6,1,0,0,0
7952.16,2,1,0,0,941,42,1,0,0,0
1946.24,6,20,0,0,219,12,1,0,0,0
9115.45,6,1,0,0,669,26,0,0,0,0
4980.92,3,4,0,0,171,10,1,0,0,0
1266.41,9,6,0,0,170,11,1,0,0,0
3752.3,4,4,0,0,179,9,0,0,0,0
17699.28,5,17,1,0,181,10,0,0,0,0
23779.87,6,10,0,0,115,6,0,0,0,0
9112.01,4,5,0,0,149,11,0,0,0,0
1352.43,5,0,0,0,41,2,0,0,0,1
7263.43,3,5,0,1,64,2,0,0,0,1
10413.53,6,16,0,0,1090,60,0,1,0,0
9188.5,3,19,0,0,422,21,0,0,0,0
9749.33,6,7,0,0,332,19,0,0,0,0
6394.94,3,1,0,0,417,25,1,0,0,0
4136.43,6,13,0,0,241,5,0,0,0,0
2420.27,8,18,0,0,317,16,0,0,0,0
666.52,10,1,0,1,259,15,0,0,0,0
6245.66,8,19,0,0,478,19,0,0,0,0
5356.43,3,4,0,0,617,33,2,0,0,0
7766.51,7,6,0,0,190,9,0,0,0,0
1167.31,9,14,0,0,145,9,0,0,0,0
8476.19,6,1,0,0,222,8,0,1,0,0
34701.74,4,7,0,0,196,6,1,0,0,0
4809.99,6,3,0,0,483,24,0,1,0,1
4181.12,3,5,0,0,337,11,0,0,0,0
6057.2,7,18,0,0,160,8,0,0,0,0
33939.58,5,5,0,1,1124,47,0,0,0,0
1597.75,9,1,0,0,62,5,0,0,0,0
5449.11,7,5,0,0,541,34,0,0,0,0
1998.88,5,2,0,0,191,16,0,0,0,0
2573.43,2,14,0,0,254,16,0,1,0,0
4231.91,5,23,0,0,442,21,0,0,0,0
17108.37,7,4,0,0,24,1,0,0,0,0
26929.85,12,17,0,0,449,20,1,0,0,0
6961.44,9,8,0,0,597,28,0,0,0,0
3051.55,4,1,0,0,709,36,0,0,0,0
53784.41,2,16,1,0,179,7,0,0,0,1
2899.94,6,5,0,0,543,30,0,0,1,0
2512.07,5,12,0,0,645,27,0,0,0,0
753.75,2,12,0,0,628,25,0,0,0,0
17963.4,6,14,0,0,381,16,1,0,0,0
11710.55,12,3,0,0,729,33,1,0,0,0
49901.46,4,6,0,1,1237,68,0,0,0,0
1108.18,5,17,0,0,325,19,0,0,0,0
19113.89,8,22,0,0,188,9,0,1,0,1
4770.16,8,0,0,0,396,18,1,1,0,0
9957.69,7,9,0,0,241,12,0,0,0,0
855.96,5,21,0,0,219,12,1,0,0,0
19304.27,3,6,0,0,984,49,0,0,0,0
9764.58,4,10,0,0,266,14,1,0,0,0
4277.35,5,21,0,0,259,19,0,1,0,0
8477.01,6,23,0,0,222,12,0,0,0,0
2068.35,8,15,0,0,432,17,2,0,0,0
2491.3,8,16,0,0,510,18,0,0,0,0
2797.71,5,14,0,0,798,36,0,0,0,0
697.34,7,6,1,0,144,11,0,0,0,0
10527.63,6,21,0,0,782,38,2,0,0,0
14641.18,9,0,0,0,169,9,0,0,1,0
2205.38,2,1,0,0,140,7,0,0,0,0
6299.36,3,14,0,1,297,8,0,0,0,0
3409.97,8,20,0,0,154,8,1,0,0,0
6175.06,5,19,0,0,434,19,0,0,0,0
2374.22,7,16,0,0,216,4,0,0,1,0
1838.26,6,9,0,0,602,27,0,0,0,0
12734.56,6,8,0,0,483,20,0,0,0,0
4171.91,3,10,0,0,514,20,0,0,0,0
33594.21,4,6,0,0,408,19,0,0,0,0
4657.85,6,10,0,0,396,22,2,0,0,0
1761.5,9,2,0,1,202,7,0,0,0,0
15167.96,10,7,0,0,223,6,0,0,0,0
8356.54,4,22,0,0,230,14,0,0,0,0
9199.21,4,16,0,0,572,30,1,0,1,0
14626.65,12,3,0,0,431,19,0,0,0,0
2315.09,3,6,0,0,228,8,1,0,0,0
3915.69,6,6,0,0,342,18,0,0,0,0
3746.4,6,6,0,1,767,32,0,0,0,0
1223.23,4,16,0,0,6,0,0,0,0,0
3416.63,7,21,0,0,312,16,0,0,0,0
16922.16,5,17,0,0,350,19,0,0,1,0
5638.3,7,11,1,1,216,8,0,0,0,0
1157.41,4,3,0,0,99,3,0,0,0,0
938.39,3,3,0,0,204,11,0,0,1,0
23500.48,5,19,0,0,176,8,0,0,0,0
4063.02,5,16,0,0,357,17,0,0,0,0
2327.59,8,12,0,1,186,5,1,0,0,0
3381.28,7,13,0,0,343,14,0,0,0,0
1015.05,5,20,0,0,890,42,0,0,0,0
18455.08,9,19,0,0,145,11,0,0,0,0
3001.74,5,2,0,0,638,37,1,1,0,0
17455.35,7,9,1,0,293,13,1,0,0,1
4682.8,7,1,0,0,41,2,0,0,0,0
18574.26,4,9,0,0,608,28,0,0,0,0
5748.5,2,15,0,0,598,27,0,0,0,0
10438.25,5,5,0,0,143,10,0,0,0,0
9127.92,6,3,0,1,436,25,0,0,0,0
8294.03,6,11,1,0,284,17,0,0,0,0
6297.67,3,12,1,0,381,19,0,0,1,0
3523.29,10,17,0,0,199,12,0,0,0,0
30195.09,5,0,0,0,156,10,2,1,1,1
1795.54,3,5,1,0,129,5,1,1,1,0
4466.26,2,18,0,0,718,34,0,0,0,0
4513.76,10,16,0,0,146,8,1,0,0,0
6650.46,10,21,1,0,432,19,0,0,0,0
2894.38,5,19,0,0,149,9,1,0,0,0
6092.09,5,20,0,0,1249,59,0,0,0,0
3756.18,13,12,0,0,146,11,0,0,0,0
914.2,5,23,0,0,142,7,1,0,0,0
4489.75,9,9,0,0,789,36,0,0,0,0
1479.46,6,21,0,1,267,12,0,0,0,0
784.95,8,9,0,0,116,4,0,0,0,0
5099.38,5,10,0,0,308,17,0,0,0,0
7243.67,3,16,0,0,166,9,0,0,0,0
7530.36,7,9,0,0,1389,62,0,0,0,0
7841.38,3,3,0,0,67,6,2,0,0,0
643.81,5,21,0,0,501,27,1,0,0,0
1140.23,9,10,0,1,808,37,0,0,0,0
32000.97,7,22,0,0,544,25,1,0,0,0
1560.55,3,9,0,0,192,9,0,0,0,0
8191.41,4,23,0,0,658,35,0,0,1,0
2237.38,9,14,0,0,362,25,1,1,0,0
4815.87,10,18,0,0,486,27,1,0,0,0
2360.78,7,18,0,0,558,26,0,0,0,0
7797.37,7,4,0,0,139,6,0,1,0,0
5098.87,6,19,0,1,466,26,0,1,1,0
2840.43,5,22,0,0,534,25,1,0,0,0
1555.93,3,15,1,0,312,12,0,0,1,0
5812.55,5,22,0,0,190,8,1,0,0,0
1322.5,6,20,0,0,296,16,0,0,0,0
6819.09,8,15,0,0,968,56,0,0,0,0
61481.09,8,11,0,0,432,20,1,0,0,0
17157.15,5,20,1,0,333,21,0,0,0,0
9121.12,5,4,0,0,143,5,0,0,0,0
4082.21,6,13,0,0,650,32,1,0,0,0
639.86,8,19,0,0,462,24,0,0,0,0
1185.26,8,22,0,0,237,16,0,0,0,0
16039.23,5,6,0,0,206,10,0,0,0,0
2018.77,6,2,0,0,125,6,0,0,0,1
2210.0,6,8,0,0,476,26,0,0,1,0
3768.19,3,20,1,0,63,3,0,0,0,0
1537.56,9,12,0,0,488,20,1,1,0,0
1304.05,7,1,0,0,68,3,0,0,0,0
4228.18,8,2,0,0,278,18,0,0,0,0
1823.42,7,8,0,1,663,35,0,0,0,0
2119.6,4,8,0,0,51,1,0,0,0,0
2036.14,3,3,0,0,765,36,0,0,0,0
7497.76,6,11,0,0,202,8,0,0,0,0
3525.84,12,11,0,0,293,13,0,0,0,0
3719.81,5,4,1,0,202,8,1,0,0,0
8078.37,8,5,1,0,221,12,0,0,0,0
3858.22,6,15,0,0,157,9,0,0,0,0
3366.89,6,22,0,0,623,29,1,0,0,0
7118.49,7,23,0,0,519,29,1,0,0,0
8674.98,4,13,0,0,144,7,0,0,0,0
3838.84,6,0,0,0,436,22,0,0,0,0
4820.38,5,21,0,0,373,21,1,0,0,0
2034.92,6,22,0,0,246,22,0,0,0,0
1880.55,8,6,0,0,455,15,0,1,0,0
9596.44,4,9,0,0,286,12,0,0,0,0
6939.2,5,0,1,0,572,30,0,0,0,0
7011.44,7,19,0,1,163,7,0,0,0,0
5889.08,2,18,0,0,534,37,0,0,0,0
4657.36,7,0,0,0,62,3,0,0,0,0
8923.22,3,16,0,1,352,17,0,0,0,0
11328.86,7,9,0,0,321,14,0,0,0,0
11061.52,7,13,0,0,169,13,0,0,1,0
4020.74,7,5,0,0,464,20,0,0,0,0
17800.69,2,19,0,0,493,23,0,0,0,0
5588.47,6,9,0,0,199,10,0,0,0,0
8369.72,3,20,0,0,246,13,0,0,0,0
5896.34,1,3,0,0,408,22,0,0,0,0
5693.08,5,14,0,0,78,8,1,0,0,0
2130.79,6,7,0,0,207,12,0,0,0,0
8967.4,5,23,0,0,219,11,2,1,0,0
76519.0,6,13,0,0,260,22,0,0,0,0
3057.05,5,17,0,0,549,25,0,1,0,0
4774.26,4,2,1,0,526,31,2,0,0,0
2846.36,4,16,0,0,157,4,1,0,0,0
2729.79,6,2,1,0,341,12,0,0,0,0
20836.25,3,8,0,0,395,14,1,0,0,0
2268.85,4,5,0,0,447,28,0,0,0,0
2768.11,6,0,0,0,119,3,1,0,0,0
909.15,7,14,0,0,38,0,0,0,0,0
2084.72,8,5,0,0,1056,53,1,0,0,0
805.61,3,12,0,0,181,6,0,0,0,0
8364.94,5,18,0,0,303,12,0,1,0,0
73108.3,7,4,0,0,402,20,0,0,1,1
3081.96,7,17,0,0,295,16,0,0,0,0
839.87,7,7,0,0,311,12,1,0,0,0
10938.02,4,7,0,0,389,20,1,0,0,0
2149.68,8,13,0,0,170,8,2,1,0,0
16306.95,5,15,0,0,173,6,1,0,0,0
3354.21,6,15,1,0,181,9,2,0,0,0
2364.17,6,4,0,0,426,18,1,1,0,0
3722.1,6,13,0,0,498,25,0,0,0,0
9487.94,1,6,0,0,156,11,0,0,0,0
3542.47,8,6,0,0,170,8,0,0,0,0
2706.13,6,22,0,0,462,26,0,0,0,0
3645.21,6,2,0,0,550,29,1,1,0,0
1246.56,8,9,0,0,596,31,0,0,0,0
6614.58,2,10,0,0,187,10,0,0,0,0
744.92,6,5,0,0,434,20,0,0,0,0
2852.29,4,18,0,1,888,41,0,0,0,1
9503.21,5,11,0,1,221,11,1,0,0,0
6021.24,8,17,0,0,520,23,1,0,0,0
8025.03,4,9,0,0,353,21,0,0,0,0
4167.01,10,21,0,1,1169,56,0,1,0,0
14324.78,5,17,0,1,41,2,0,0,0,0
11211.54,4,7,0,0,388,29,1,0,1,0
6947.53,5,23,0,0,751,43,0,0,0,0
11243.5,4,20,0,0,147,5,1,0,0,0
9418.43,8,14,0,0,530,23,2,0,0,0
2865.61,6,0,0,0,228,17,0,0,0,0
1159.91,9,14,0,0,67,3,0,0,0,0
6770.72,5,16,0,0,223,13,1,1,0,0
7677.81,5,8,0,0,157,6,0,0,0,0
13233.04,2,3,0,1,639,36,0,0,0,0
1743.55,6,13,0,0,1181,62,1,0,0,0
1796.45,9,19,0,0,237,17,0,0,0,0
7043.78,11,7,0,1,224,14,2,0,0,0
4141.58,11,10,0,0,50,1,0,0,0,0
674.68,5,0,0,0,601,30,0,0,1,0
6471.14,8,16,0,0,833,50,0,0,0,0
697.55,7,20,0,0,468,22,0,0,0,0
1728.04,7,18,0,1,217,13,1,0,0,0
17183.1,2,10,0,0,400,18,1,0,0,0
27580.91,10,1,0,0,587,26,0,0,0,0
1318.62,3,11,0,1,295,13,0,0,0,0
3199.05,7,22,1,0,498,25,1,0,0,0
4640.71,8,2,0,0,246,13,0,0,0,0
26402.84,10,5,0,0,105,6,0,0,0,0
2716.59,4,20,0,0,568,28,0,0,0,0
2760.36,7,13,0,0,365,24,0,0,0,0
20925.54,5,4,0,0,403,17,0,0,0,0
3057.07,10,0,0,0,623,40,0,0,0,0
9156.34,3,9,1,0,161,5,1,1,0,0
1015.22,7,14,0,0,225,10,0,0,0,0
3747.21,5,20,0,0,823,44,0,0,0,0
845.9,6,21,0,0,390,13,0,0,0,0
1547.76,8,10,0,0,586,37,1,0,1,1
10292.81,0,10,0,0,336,20,0,0,0,0
4230.58,4,22,0,0,490,28,0,0,0,0
3232.12,4,18,0,1,504,32,0,0,0,0
2103.27,4,5,0,0,199,5,0,1,0,0
3566.51,3,16,0,0,1238,66,0,0,0,0
6009.6,7,17,0,1,400,27,0,0,0,0
11883.62,5,5,1,1,82,4,0,0,0,0
322.1,7,23,0,0,101,1,0,0,0,0
1935.73,12,7,0,0,234,10,0,0,0,0
5213.97,6,13,0,0,63,3,1,0,0,0
4028.45,3,11,0,0,748,47,0,0,0,0
6656.68,5,16,0,0,203,8,0,0,0,0
5811.19,14,21,1,0,127,6,0,0,0,0
3278.47,8,9,0,0,418,13,2,1,0,0
2625.82,5,9,0,0,495,24,0,0,0,0
3478.99,4,18,0,0,248,10,1,0,0,0
14027.04,8,22,0,0,500,27,0,1,0,0
2138.78,8,21,0,0,581,24,1,0,0,0
4176.35,10,18,0,0,242,10,0,0,1,0
5341.93,4,16,0,0,115,4,1,0,0,0
21170.22,4,18,0,0,220,10,0,1,0,0
3293.45,9,22,0,0,280,13,1,0,0,0
11600.54,7,0,0,1,340,23,0,0,1,0
15244.58,7,14,0,0,590,30,0,0,0,0
4172.4,2,0,1,0,288,16,2,0,0,0
3602.13,9,13,0,0,177,10,0,0,0,0
3200.13,7,9,0,0,215,8,0,0,0,0
3443.27,5,7,0,0,381,24,0,0,1,0
10448.77,10,21,0,0,406,30,0,0,0,0
5602.73,3,17,0,0,924,23,1,0,0,0
5626.76,4,13,1,0,277,18,0,0,0,0
1443.43,4,21,0,0,178,5,1,0,0,0
1690.04,11,2,0,0,45,5,0,0,0,0
37928.07,7,15,0,0,69,6,0,0,1,0
3722.59,7,3,0,0,460,25,0,0,0,0
2049.25,6,5,0,0,207,9,0,0,0,0
18603.39,2,4,0,0,699,45,0,1,0,0
5894.7,9,13,0,0,58,1,0,0,0,0
7927.99,8,15,0,0,230,13,0,0,0,0
3873.65,5,18,0,0,572,46,1,0,0,0
3233.52,3,10,0,0,758,21,2,0,0,0
3753.39,3,22,0,0,486,21,1,0,0,0
1115.73,6,8,0,0,614,32,0,1,0,0
4072.75,9,3,1,0,171,8,0,0,1,0
5979.15,5,0,0,0,262,15,1,0,1,0
28295.65,4,3,0,0,789,49,0,0,0,0
4846.44,6,10,0,0,160,6,3,0,0,0
430.88,10,9,0,0,332,18,0,0,0,0
4048.15,7,20,0,0,519,28,0,0,0,0
68837.51,7,3,0,0,724,32,0,0,0,0
10576.25,7,6,1,0,304,18,0,0,0,0
1976.56,10,23,0,0,254,18,2,0,0,0
8031.34,6,0,0,0,435,21,1,0,0,0
2117.49,5,10,0,0,964,53,0,0,1,0
1148.48,8,4,0,0,432,22,0,0,0,0
3138.91,6,12,0,1,445,21,1,0,0,0
4873.3,9,23,0,0,303,16,0,0,0,0
683.92,8,5,0,0,169,16,2,0,0,0
1409.29,8,8,0,0,258,10,0,0,0,0
4493.27,6,10,0,0,299,15,0,0,0,0
2956.69,7,19,0,1,255,12,0,0,0,0
6599.91,5,23,0,0,324,21,0,0,0,0
1319.93,11,2,0,0,457,14,0,0,0,0
9082.58,4,11,0,0,209,15,0,0,0,0
1361.36,4,18,0,0,595,24,1,0,1,0
22988.15,6,0,0,1,435,20,0,0,0,0
799.7,8,19,0,0,347,19,0,0,0,0
1491.36,8,5,0,0,285,12,0,0,0,1
6750.49,6,12,0,0,160,5,0,0,0,0
23487.73,7,23,0,1,462,24,1,0,1,0
6093.9,6,15,0,1,1247,65,0,0,0,0
7807.64,7,23,0,1,741,40,1,0,0,0
4525.74,5,14,1,0,504,17,0,0,1,0
1593.36,7,5,1,0,802,33,0,0,0,0
2724.01,5,16,0,0,222,11,2,0,0,0
1323.57,7,14,0,1,189,7,0,0,0,0
1238.05,5,7,0,0,325,19,0,0,0,0
6645.86,10,1,0,0,340,16,0,0,0,0
1446.38,3,15,0,0,693,38,1,1,0,0
6121.45,5,13,0,0,584,20,1,0,0,0
1209.76,5,18,0,0,55,7,0,0,0,0
5981.24,8,3,0,0,594,31,0,0,0,0
2727.98,4,12,0,0,288,13,0,0,0,0
18153.44,9,19,0,0,417,18,1,0,0,0
6147.0,5,21,1,0,312,6,1,0,0,0
15302.67,2,22,0,0,206,7,0,0,0,0
2088.82,5,5,0,1,414,22,0,1,0,0
4703.88,6,4,0,0,195,11,1,0,0,0
1667.22,5,13,0,0,292,19,0,0,0,0
2940.68,7,11,0,0,171,6,0,0,0,0
3421.71,10,5,0,0,129,6,0,0,0,0
2151.98,10,2,0,0,1206,52,0,0,0,0
1318.83,6,3,0,0,232,12,0,0,0,0
1081.91,7,8,0,0,292,14,0,0,0,0
428.48,4,17,0,0,733,27,0,0,0,0
1546.35,3,1,0,0,364,18,3,0,0,1
8328.96,4,2,0,0,165,13,0,0,0,0
899.2,7,6,0,0,166,7,2,0,0,0
1132.15,8,20,0,0,155,8,0,0,0,0
26659.44,6,23,0,0,958,44,0,0,0,0
2353.14,6,10,0,0,48,3,0,0,0,0
6130.59,4,1,0,0,139,4,0,0,0,0
8453.34,8,0,0,0,237,5,2,0,0,0
8625.91,7,20,0,0,236,15,1,0,0,0
970.38,5,10,0,0,218,14,0,0,0,0
3529.6,5,1,0,0,467,29,0,0,0,0
881.63,4,20,0,0,391,17,1,0,0,0
51344.74,3,12,0,0,187,8,0,0,0,0
902.46,6,8,0,1,226,10,0,0,0,0
1559.56,8,10,0,1,1434,63,0,0,0,0
1570.89,7,5,0,0,402,20,0,0,0,0
995.59,6,22,0,1,17,1,0,0,1,0
17198.78,7,18,0,0,165,11,0,0,0,0
50133.66,9,4,0,0,219,15,0,1,0,1
2763.49,4,17,0,0,1187,61,0,0,0,1
1187.47,6,4,0,0,230,8,0,0,0,0
474.89,9,10,0,0,244,16,0,0,0,0
3483.84,4,17,0,0,72,4,1,0,0,0
3240.99,4,0,0,0,337,17,1,0,1,0
2318.57,3,17,0,1,549,35,0,1,0,0
5549.01,8,5,0,0,320,17,0,0,0,0
6602.3,4,16,0,0,229,13,0,0,0,0
6143.09,5,11,0,0,282,14,0,0,0,0
3241.77,4,0,0,0,533,29,0,0,0,0
1477.9,8,18,0,0,263,11,0,0,0,0
8654.49,6,6,0,0,267,12,0,0,0,0
4503.07,6,22,0,0,435,21,0,0,0,0
10811.41,11,20,0,0,199,6,1,0,0,0
9799.39,2,4,0,0,154,6,1,0,0,0
1073.03,7,14,0,0,75,6,2,0,0,0
1059.74,10,8,0,0,294,13,0,0,0,0
2089.04,8,14,0,0,194,7,0,0,0,0
1546.48,4,13,0,0,594,32,1,0,0,0
9464.01,9,7,0,0,267,19,0,0,0,0
6318.96,7,15,1,0,547,26,0,0,0,0
13348.83,10,6,0,0,480,20,0,0,0,0
6610.98,11,21,0,0,67,2,0,0,0,0
5478.84,5,22,0,0,120,9,1,0,1,0
14760.79,3,3,0,0,1010,62,0,0,0,0
7113.34,7,17,0,0,201,8,1,0,0,0
4760.47,10,22,0,0,412,16,0,0,0,0
19544.58,6,3,0,0,291,15,0,0,0,0
4989.95,6,17,0,0,69,5,0,0,0,0
3280.2,3,22,0,0,165,5,0,0,0,0
1924.03,7,5,0,0,139,9,0,0,0,0
8982.43,5,13,0,0,518,32,0,0,0,0
15322.09,7,19,0,0,164,12,0,0,1,0
4227.7,4,8,0,1,443,23,0,0,0,0
16447.28,7,5,0,1,105,8,0,0,0,0
620.16,14,9,0,0,27,1,0,0,0,0
4207.17,6,8,0,0,342,17,0,0,0,0
4272.29,8,17,0,0,425,22,0,1,0,0
2149.53,8,8,0,1,237,10,0,0,0,0
48236.01,7,9,0,0,331,11,0,0,1,0
4162.23,5,22,0,0,88,1,1,0,0,0
2958.0,4,13,0,0,251,21,0,0,0,0
4564.03,3,22,0,0,594,29,0,0,0,0
600.15,5,17,0,0,1033,52,0,0,0,0
2080.02,5,21,0,0,301,21,0,0,0,0
11887.47,6,4,0,0,398,19,0,0,0,0
2370.97,4,22,0,0,607,41,2,0,0,0
1941.32,6,22,0,0,350,23,0,0,0,0
16473.79,2,0,0,0,416,21,0,1,1,0
16987.86,2,8,0,0,828,35,0,0,0,0
7457.61,8,9,1,0,403,24,0,1,0,0
2821.1,8,10,0,0,243,19,1,0,0,0
3500.04,5,18,0,0,818,37,0,0,0,0
1989.92,5,16,0,0,376,14,0,0,0,0
1644.56,6,5,0,0,114,7,0,0,0,0
1564.91,10,14,1,0,265,9,0,0,0,0
2396.93,9,23,1,0,1112,60,1,0,0,0
1580.16,5,10,0,0,638,37,0,0,0,0
931.03,2,22,0,0,205,6,0,0,0,0
5538.08,7,15,0,0,693,35,0,0,0,0
5622.86,7,22,0,0,262,13,1,0,0,0
24362.32,9,21,0,0,169,8,0,0,0,0
2279.39,2,0,0,0,603,33,1,0,0,0
5979.55,3,19,0,0,119,5,0,0,1,0
6079.71,11,4,0,0,172,11,1,0,0,0
3450.11,7,19,0,0,346,21,0,0,0,0
9361.25,4,19,0,0,389,12,0,0,0,0
9654.98,5,6,0,0,542,32,0,0,0,0
6169.73,5,1,0,0,142,4,2,0,1,1
3443.9,9,10,0,0,350,23,0,0,1,0
3110.29,4,7,0,1,38,3,1,0,1,0
1132.57,5,13,0,0,48,2,0,0,0,0
1986.41,6,1,0,0,179,9,0,0,0,0
2387.48,1,1,0,0,542,24,2,0,0,0
1445.24,5,10,0,0,454,20,0,0,0,0
6904.47,15,18,0,0,262,20,2,0,0,0
14715.08,6,7,0,0,63,1,1,1,0,0
1793.52,8,7,0,0,386,23,1,0,0,0
5904.33,4,3,1,0,1631,94,0,0,0,0
1581.12,3,6,1,0,313,19,1,0,0,0
3278.29,9,7,0,1,120,7,0,1,0,0
2229.81,5,6,0,0,295,15,2,0,0,0
8118.46,8,8,0,1,76,5,1,0,0,0
2255.69,8,6,0,0,204,9,0,0,0,0
12230.16,3,16,0,0,513,26,0,0,0,0
3478.23,3,8,0,0,780,36,2,1,0,0
2322.49,1,18,0,0,248,9,1,0,0,0
1269.9,13,14,0,0,101,0,2,0,1,0
5728.47,6,15,0,0,536,36,0,0,0,0
10885.84,5,14,0,0,372,17,0,0,0,0
5844.88,7,22,0,0,291,17,0,0,0,0
41724.0,5,6,0,0,334,17,0,0,1,1
18579.0,9,23,0,0,256,12,0,0,0,0
3269.76,7,4,0,0,312,13,0,0,0,0
3235.61,5,3,0,0,355,32,0,0,1,0
7113.12,8,19,0,0,382,17,0,0,0,0
1923.65,6,21,0,0,329,13,0,0,0,0
14275.33,9,2,0,0,155,6,0,0,1,0
6384.32,4,14,0,0,995,54,0,0,0,0
5747.15,6,12,0,0,301,15,0,0,0,0
8839.22,2,5,0,0,59,3,0,0,0,0
24905.15,3,12,0,1,267,15,0,0,0,0
5276.17,6,16,0,0,279,19,1,0,0,0
3971.74,3,13,0,0,171,10,0,0,0,0
20104.92,4,12,0,0,128,4,0,0,0,0
11702.41,4,21,0,0,355,19,0,0,0,0
3226.07,7,5,0,0,351,17,0,0,0,0
4470.19,16,14,0,0,115,9,1,0,1,0
5406.63,5,7,0,0,358,21,0,0,0,0
6385.68,8,23,0,0,423,21,0,0,0,0
1145.28,5,6,0,0,104,8,0,0,0,0
951.0,7,20,1,0,259,10,1,0,0,0
1830.99,5,15,0,0,987,48,1,0,0,0
1694.7,2,5,0,0,489,28,0,0,0,0
2335.95,7,18,0,0,490,27,0,0,0,0
8389.29,8,5,0,0,495,25,0,0,0,0
3755.85,7,6,0,0,675,41,0,0,0,0
5412.11,9,8,1,0,176,6,0,0,0,0
1307.27,7,16,1,0,69,1,1,1,0,0
2802.75,8,9,0,0,254,16,0,0,0,0
8000.49,6,13,0,0,211,9,0,0,0,0
8062.29,5,13,0,0,229,10,0,0,0,0
2154.74,6,4,0,0,516,29,0,0,0,0
5227.36,9,5,0,1,180,8,0,0,0,0
40088.62,7,7,0,1,1018,52,0,0,0,0
4369.49,7,5,0,1,51,3,0,1,0,1
2223.44,4,22,0,0,719,36,0,0,0,0
3737.74,4,9,0,0,83,3,0,0,0,0
4876.47,12,9,0,0,502,23,0,0,0,0
3823.16,4,16,0,1,483,29,1,1,0,0
4309.79,3,18,0,0,260,15,0,0,1,0
1050.01,4,16,0,0,540,19,0,0,1,0
1698.28,8,13,0,0,164,9,0,0,0,0
3830.17,4,23,0,0,140,9,0,0,0,0
3769.63,9,21,0,0,509,26,1,0,0,0
2524.53,6,4,0,0,213,12,0,0,0,0
3725.61,7,3,0,0,942,42,1,0,0,0
4726.85,3,9,0,0,509,23,0,0,0,0
10822.83,8,20,0,0,404,13,0,0,0,0
4027.05,6,23,0,1,227,20,1,0,0,0
6628.3,2,16,0,0,117,5,0,0,0,0
2587.38,5,16,1,0,635,28,1,1,0,0
7880.1,10,5,0,0,630,37,1,0,0,0
6475.17,6,14,0,1,179,5,0,0,0,0
10570.44,3,4,0,0,101,7,0,0,0,0
9076.65,9,12,0,1,336,21,0,0,1,0
8012.32,8,4,0,0,321,10,0,0,0,0
4030.25,4,1,0,0,566,29,0,0,0,0
5681.32,6,23,0,0,259,9,0,0,1,0
12881.0,7,21,0,0,868,53,2,0,0,0
2316.76,2,16,0,0,451,29,0,0,0,0
2372.25,2,15,0,0,961,43,0,0,0,0
5331.73,4,5,0,0,97,3,0,1,0,0
6736.39,3,13,0,0,361,20,0,0,0,0
1950.6,8,17,0,1,819,46,0,0,0,0
4126.72,5,12,0,0,108,4,0,0,0,0
4048.09,11,6,0,1,600,37,1,0,0,0
485.28,8,9,0,0,67,3,0,0,0,0
3570.3,5,20,0,0,116,8,1,1,0,0
3799.72,3,6,0,0,103,5,0,0,0,0
3788.43,4,23,0,0,125,8,0,0,0,0
18323.03,4,18,0,0,545,19,0,0,0,0
1318.44,8,21,0,0,256,10,2,0,0,0
1949.6,5,12,0,0,303,16,1,0,0,0
326.3,4,5,0,0,164,5,1,0,0,0
2749.25,8,0,0,0,324,22,0,1,0,0
2993.97,6,12,0,0,797,42,1,0,0,0
2670.5,5,9,0,0,110,4,0,1,0,0
13462.69,4,2,0,0,2217,98,0,0,0,0
10515.62,6,22,0,0,276,14,0,0,0,0
4807.14,9,23,0,0,153,8,0,1,0,0
3069.86,15,8,0,1,102,0,0,0,0,1
12409.15,6,16,0,0,417,23,0,0,0,0
4360.06,4,9,0,0,377,16,0,0,0,0
1962.02,6,11,0,0,122,8,1,0,0,0
799.31,7,14,0,0,702,53,2,0,0,0
2860.31,5,9,0,0,467,18,0,0,0,0
